date,close,high,low,open
2004/3/10,1344.99,1344.99,1344.99,1344.99
2004/3/11,1357.84,1357.84,1357.84,1357.84
2004/3/12,1358.51,1358.51,1358.51,1358.51
2004/3/15,1389.68,1389.68,1389.68,1389.68
2004/3/16,1395.37,1395.37,1395.37,1395.37
2004/3/17,1398.02,1398.02,1398.02,1398.02
2004/3/18,1372.16,1372.16,1372.16,1372.16
2004/3/19,1393.57,1393.57,1393.57,1393.57
2004/3/22,1399.55,1399.55,1399.55,1399.55
2004/3/23,1389.52,1389.52,1389.52,1389.52
2004/3/24,1385.37,1385.37,1385.37,1385.37
2004/3/25,1385.86,1385.86,1385.86,1385.86
2004/3/26,1386.48,1386.48,1386.48,1386.48
2004/3/29,1371.7,1371.7,1371.7,1371.7
2004/3/30,1372.05,1372.05,1372.05,1372.05
2004/3/31,1384.95,1384.95,1384.95,1384.95
2004/4/1,1396.63,1396.63,1396.63,1396.63
2004/4/2,1405.92,1405.92,1405.92,1405.92
2004/4/5,1401.97,1401.97,1401.97,1401.97
2004/4/6,1410.43,1410.43,1410.43,1410.43
2004/4/7,1408.77,1408.77,1408.77,1408.77
2004/4/8,1402.77,1402.77,1402.77,1402.77
2004/4/9,1370.28,1370.28,1370.28,1370.28
2004/4/12,1364.68,1364.68,1364.68,1364.68
2004/4/13,1353.83,1353.83,1353.83,1353.83
2004/4/14,1332.08,1332.08,1332.08,1332.08
2004/4/15,1318.85,1318.85,1318.85,1318.85
2004/4/16,1331.08,1331.08,1331.08,1331.08
2004/4/19,1312,1312,1312,1312
2004/4/20,1301.09,1301.09,1301.09,1301.09
2004/4/21,1289.65,1289.65,1289.65,1289.65
2004/4/22,1296.44,1296.44,1296.44,1296.44
2004/4/23,1276.31,1276.31,1276.31,1276.31
2004/4/26,1276.95,1276.95,1276.95,1276.95
2004/4/27,1264.34,1264.34,1264.34,1264.34
2004/4/28,1258.11,1258.11,1258.11,1258.11
2004/4/29,1233.6,1233.6,1233.6,1233.6
2004/4/30,1239.72,1239.72,1239.72,1239.72
2004/5/10,1206.59,1206.59,1206.59,1206.59
2004/5/11,1212.57,1212.57,1212.57,1212.57
2004/5/12,1240.02,1240.02,1240.02,1240.02
2004/5/13,1234.58,1234.58,1234.58,1234.58
2004/5/14,1207.26,1207.26,1207.26,1207.26
2004/5/17,1195.19,1195.19,1195.19,1195.19
2004/5/18,1209.61,1209.61,1209.61,1209.61
2004/5/19,1209.58,1209.58,1209.58,1209.58
2004/5/20,1201.71,1201.71,1201.71,1201.71
2004/5/21,1209.21,1209.21,1209.21,1209.21
2004/5/24,1200.79,1200.79,1200.79,1200.79
2004/5/25,1177.71,1177.71,1177.71,1177.71
2004/5/26,1183.01,1183.01,1183.01,1183.01
2004/5/27,1208.68,1208.68,1208.68,1208.68
2004/5/28,1201.72,1201.72,1201.72,1201.72
2004/5/31,1206.84,1206.84,1206.84,1206.84
2004/6/1,1224.11,1224.11,1224.11,1224.11
2004/6/2,1211.93,1211.93,1211.93,1211.93
2004/6/3,1193.55,1193.55,1193.55,1193.55
2004/6/4,1192.78,1192.78,1192.78,1192.78
2004/6/7,1176.26,1176.26,1176.26,1176.26
2004/6/8,1160.33,1160.33,1160.33,1160.33
2004/6/9,1137.55,1137.55,1137.55,1137.55
2004/6/10,1139.51,1139.51,1139.51,1139.51
2004/6/11,1140.53,1140.53,1140.53,1140.53
2004/6/14,1115.41,1115.41,1115.41,1115.41
2004/6/15,1134.9,1134.9,1134.9,1134.9
2004/6/16,1141.09,1141.09,1141.09,1141.09
2004/6/17,1116.5,1116.5,1116.5,1116.5
2004/6/18,1103.4,1103.4,1103.4,1103.4
2004/6/21,1109.39,1109.39,1109.39,1109.39
2004/6/22,1119.88,1119.88,1119.88,1119.88
2004/6/23,1110.32,1110.32,1110.32,1110.32
2004/6/24,1099.9,1099.9,1099.9,1099.9
2004/6/25,1081.96,1081.96,1081.96,1081.96
2004/6/28,1069.51,1069.51,1069.51,1069.51
2004/6/29,1084.62,1084.62,1084.62,1084.62
2004/6/30,1078.49,1078.49,1078.49,1078.49
2004/7/1,1112.39,1112.39,1112.39,1112.39
2004/7/2,1114.94,1114.94,1114.94,1114.94
2004/7/5,1116.42,1116.42,1116.42,1116.42
2004/7/6,1121.28,1121.28,1121.28,1121.28
2004/7/7,1110.62,1110.62,1110.62,1110.62
2004/7/8,1113.03,1113.03,1113.03,1113.03
2004/7/9,1106.92,1106.92,1106.92,1106.92
2004/7/12,1083.18,1083.18,1083.18,1083.18
2004/7/13,1086.81,1086.81,1086.81,1086.81
2004/7/14,1088.78,1088.78,1088.78,1088.78
2004/7/15,1104.01,1104.01,1104.01,1104.01
2004/7/16,1132.8,1132.8,1132.8,1132.8
2004/7/19,1134.5,1134.5,1134.5,1134.5
2004/7/20,1125.88,1125.88,1125.88,1125.88
2004/7/21,1125.66,1125.66,1125.66,1125.66
2004/7/22,1097.86,1097.86,1097.86,1097.86
2004/7/23,1101.6,1101.6,1101.6,1101.6
2004/7/26,1087.27,1087.27,1087.27,1087.27
2004/7/27,1083.4,1083.4,1083.4,1083.4
2004/7/28,1089.52,1089.52,1089.52,1089.52
2004/7/29,1104.17,1104.17,1104.17,1104.17
2004/7/30,1088.68,1088.68,1088.68,1088.68
2004/8/2,1080.55,1080.55,1080.55,1080.55
2004/8/3,1073.58,1073.58,1073.58,1073.58
2004/8/4,1103.55,1103.55,1103.55,1103.55
2004/8/5,1088.81,1088.81,1088.81,1088.81
2004/8/6,1088.24,1088.24,1088.24,1088.24
2004/8/9,1093.48,1093.48,1093.48,1093.48
2004/8/10,1098.59,1098.59,1098.59,1098.59
2004/8/11,1086.08,1086.08,1086.08,1086.08
2004/8/12,1074.82,1074.82,1074.82,1074.82
2004/8/13,1077.25,1077.25,1077.25,1077.25
2004/8/16,1067.6,1067.6,1067.6,1067.6
2004/8/17,1072.51,1072.51,1072.51,1072.51
2004/8/18,1071.83,1071.83,1071.83,1071.83
2004/8/19,1059.2,1059.2,1059.2,1059.2
2004/8/20,1060.23,1060.23,1060.23,1060.23
2004/8/23,1047.21,1047.21,1047.21,1047.21
2004/8/24,1059.42,1059.42,1059.42,1059.42
2004/8/25,1055.53,1055.53,1055.53,1055.53
2004/8/26,1051,1051,1051,1051
2004/8/27,1039.24,1039.24,1039.24,1039.24
2004/8/30,1038.34,1038.34,1038.34,1038.34
2004/8/31,1055.97,1055.97,1055.97,1055.97
2004/9/1,1040.06,1040.06,1040.06,1040.06
2004/9/2,1045.37,1045.37,1045.37,1045.37
2004/9/3,1043.54,1043.54,1043.54,1043.54
2004/9/6,1039.67,1039.67,1039.67,1039.67
2004/9/7,1041.49,1041.49,1041.49,1041.49
2004/9/8,1031.61,1031.61,1031.61,1031.61
2004/9/9,1012.56,1012.56,1012.56,1012.56
2004/9/10,1015.15,1015.15,1015.15,1015.15
2004/9/13,993.26,993.26,993.26,993.26
2004/9/14,1023.41,1023.41,1023.41,1023.41
2004/9/15,1066.28,1066.28,1066.28,1066.28
2004/9/16,1077.92,1077.92,1077.92,1077.92
2004/9/17,1112.77,1112.77,1112.77,1112.77
2004/9/20,1152.13,1152.13,1152.13,1152.13
2004/9/21,1143.46,1143.46,1143.46,1143.46
2004/9/22,1120.11,1120.11,1120.11,1120.11
2004/9/23,1157.93,1157.93,1157.93,1157.93
2004/9/24,1135.97,1135.97,1135.97,1135.97
2004/9/27,1128.05,1128.05,1128.05,1128.05
2004/9/28,1136.34,1136.34,1136.34,1136.34
2004/9/29,1124.01,1124.01,1124.01,1124.01
2004/9/30,1109.32,1109.32,1109.32,1109.32
2004/10/8,1131.92,1131.92,1131.92,1131.92
2004/10/11,1126.33,1126.33,1126.33,1126.33
2004/10/12,1103.55,1103.55,1103.55,1103.55
2004/10/13,1104.18,1104.18,1104.18,1104.18
2004/10/14,1060.13,1060.13,1060.13,1060.13
2004/10/15,1061.64,1061.64,1061.64,1061.64
2004/10/18,1063.47,1063.47,1063.47,1063.47
2004/10/19,1066.64,1066.64,1066.64,1066.64
2004/10/20,1062.9,1062.9,1062.9,1062.9
2004/10/21,1049.97,1049.97,1049.97,1049.97
2004/10/22,1063.14,1063.14,1063.14,1063.14
2004/10/25,1049.19,1049.19,1049.19,1049.19
2004/10/26,1059.25,1059.25,1059.25,1059.25
2004/10/27,1069.69,1069.69,1069.69,1069.69
2004/10/28,1068.68,1068.68,1068.68,1068.68
2004/10/29,1050.3,1050.3,1050.3,1050.3
2004/11/1,1038.43,1038.43,1038.43,1038.43
2004/11/2,1035.73,1035.73,1035.73,1035.73
2004/11/3,1054.69,1054.69,1054.69,1054.69
2004/11/4,1032.72,1032.72,1032.72,1032.72
2004/11/5,1033.8,1033.8,1033.8,1033.8
2004/11/8,1034.81,1034.81,1034.81,1034.81
2004/11/9,1037.21,1037.21,1037.21,1037.21
2004/11/10,1076.28,1076.28,1076.28,1076.28
2004/11/11,1070.27,1070.27,1070.27,1070.27
2004/11/12,1072.62,1072.62,1072.62,1072.62
2004/11/15,1084.71,1084.71,1084.71,1084.71
2004/11/16,1084.65,1084.65,1084.65,1084.65
2004/11/17,1074.39,1074.39,1074.39,1074.39
2004/11/18,1085.03,1085.03,1085.03,1085.03
2004/11/19,1091.37,1091.37,1091.37,1091.37
2004/11/22,1094.35,1094.35,1094.35,1094.35
2004/11/23,1084.88,1084.88,1084.88,1084.88
2004/11/24,1077.67,1077.67,1077.67,1077.67
2004/11/25,1076.34,1076.34,1076.34,1076.34
2004/11/26,1074.99,1074.99,1074.99,1074.99
2004/11/29,1061.35,1061.35,1061.35,1061.35
2004/11/30,1062.81,1062.81,1062.81,1062.81
2004/12/1,1058.15,1058.15,1058.15,1058.15
2004/12/2,1056.06,1056.06,1056.06,1056.06
2004/12/3,1058.33,1058.33,1058.33,1058.33
2004/12/6,1060.25,1060.25,1060.25,1060.25
2004/12/7,1048.18,1048.18,1048.18,1048.18
2004/12/8,1049.18,1049.18,1049.18,1049.18
2004/12/9,1059.53,1059.53,1059.53,1059.53
2004/12/10,1043.55,1043.55,1043.55,1043.55
2004/12/13,1037.45,1037.45,1037.45,1037.45
2004/12/14,1034.29,1034.29,1034.29,1034.29
2004/12/15,1037.88,1037.88,1037.88,1037.88
2004/12/16,1033.27,1033.27,1033.27,1033.27
2004/12/17,1023,1023,1023,1023
2004/12/20,1009.37,1009.37,1009.37,1009.37
2004/12/21,1008.12,1008.12,1008.12,1008.12
2004/12/22,1034.03,1034.03,1034.03,1034.03
2004/12/23,1015.51,1015.51,1015.51,1015.51
2004/12/24,1016.4,1016.4,1016.4,1016.4
2004/12/27,1012.45,1012.45,1012.45,1012.45
2004/12/28,1010.7,1010.7,1010.7,1010.7
2004/12/29,1005.53,1005.53,1005.53,1005.53
2004/12/30,1003.99,1003.99,1003.99,1003.99
2004/12/31,1000,1000,1000,1000
2005/1/4,982.79,994.77,980.66,994.77
2005/1/5,992.56,997.32,979.88,981.58
2005/1/6,983.17,993.79,980.33,993.33
2005/1/7,983.96,995.71,979.81,983.05
2005/1/10,993.88,993.96,979.79,983.76
2005/1/11,997.14,999.55,991.09,994.19
2005/1/12,996.75,996.98,989.26,996.65
2005/1/13,996.88,999.47,992.7,996.08
2005/1/14,988.31,1006.46,987.23,996.62
2005/1/17,967.45,981.53,965.08,979.11
2005/1/18,974.69,974.87,960.29,967.37
2005/1/19,967.21,974.33,965.26,974.33
2005/1/20,956.25,963.21,952.23,963.21
2005/1/21,982.6,984.27,943.44,954.46
2005/1/24,998.13,1001.85,986.24,1001.85
2005/1/25,997.78,997.95,985.24,995.64
2005/1/26,989.93,999.47,988.48,995.78
2005/1/27,974.63,987.7,973.77,987.34
2005/1/28,969.21,975.62,965.21,974.63
2005/1/31,954.88,965.79,953.14,965.79
2005/2/1,955.95,965.48,952.74,953.33
2005/2/2,1006.91,1006.93,956.7,956.7
2005/2/3,993.22,1014.19,992.16,1005.56
2005/2/4,1016.86,1021.03,989.94,992.25
2005/2/16,1023.58,1033.25,1018.49,1023.32
2005/2/17,1020.61,1024.43,1010.48,1024.43
2005/2/18,1006.06,1021.2,1005.63,1020.12
2005/2/21,1025.63,1025.66,1006.69,1006.69
2005/2/22,1046.74,1048.68,1024.53,1026.84
2005/2/23,1043.94,1049.61,1036.63,1046.81
2005/2/24,1045.46,1045.96,1034.73,1042.25
2005/2/25,1046.76,1059.48,1045.98,1046.27
2005/2/28,1039.99,1048.28,1035.04,1046.21
2005/3/1,1035.93,1042.74,1031.17,1039.35
2005/3/2,1021.32,1045.76,1021,1036.37
2005/3/3,1027.71,1028.4,1014.75,1019.88
2005/3/4,1023.67,1031.85,1022.18,1027.93
2005/3/7,1029.87,1031.34,1024.48,1024.48
2005/3/8,1048.99,1049.29,1032.85,1033.79
2005/3/9,1046.54,1054.64,1041.98,1051.26
2005/3/10,1022.41,1046.69,1019.63,1046.69
2005/3/11,1027.43,1028.12,1016.93,1021.08
2005/3/14,1031.03,1041.57,1014.93,1027.18
2005/3/15,1013.52,1030.94,1011.64,1030.86
2005/3/16,1003.07,1012.2,995.97,1011.85
2005/3/17,992.86,1004.82,992.12,1001.97
2005/3/18,978.67,996.4,975.71,991.89
2005/3/21,981.89,983.18,973,977.3
2005/3/22,964.02,982.14,959.56,981.71
2005/3/23,959.01,975.36,955.99,962.82
2005/3/24,964.8,965.06,948.53,957.43
2005/3/25,962.96,966.97,959.06,964.25
2005/3/28,960.7,961.65,948.81,961.65
2005/3/29,955.19,968.12,954.74,960.42
2005/3/30,937.03,952.71,936.38,952.71
2005/3/31,942.2,942.37,928.34,934.85
2005/4/1,978.15,989.9,937.55,941.43
2005/4/4,962.17,974.06,956.13,968.49
2005/4/5,955.6,967.75,953.59,960.54
2005/4/6,973.67,977.86,948.95,955.6
2005/4/7,984.733,1000.27,974.31,975.97
2005/4/8,1003.445,1003.699,979.529,984.665
2005/4/11,995.421,1008.735,992.773,1003.879
2005/4/12,978.697,993.711,978.204,993.711
2005/4/13,1000.9,1006.499,987.95,987.95
2005/4/14,986.975,1006.416,985.578,1004.64
2005/4/15,974.082,982.613,971.93,982.613
2005/4/18,963.772,970.907,958.649,970.907
2005/4/19,965.886,968.867,957.91,962.916
2005/4/20,950.867,964.151,946.197,964.151
2005/4/21,943.981,955.553,938.595,948.861
2005/4/22,939.101,947.909,934.957,942.908
2005/4/25,930.07,935.993,920.162,935.993
2005/4/26,937.083,939.696,924.655,928.428
2005/4/27,926.604,938.91,925.896,938.57
2005/4/28,942.073,945.504,914.829,923.529
2005/4/29,932.395,942.453,929.81,940.806
2005/5/9,909.174,937.39,909.174,934.65
2005/5/10,913.076,913.388,892.313,905.543
2005/5/11,901.851,917.223,900.438,911.838
2005/5/12,885.82,900.063,883.511,899.968
2005/5/13,887.543,898.505,875.576,883.505
2005/5/16,875.271,885.389,869.334,885.389
2005/5/17,881.462,888.281,868.212,873.077
2005/5/18,883.196,890.403,871.821,881.141
2005/5/19,884.171,888.016,871.289,882.842
2005/5/20,882.763,891.02,879.18,883.513
2005/5/23,863.341,880.281,862.098,880.281
2005/5/24,868.456,871.767,855.587,861.195
2005/5/25,868.451,876.305,861.659,867.658
2005/5/26,857.331,872.835,854.956,867.758
2005/5/27,849.508,864.963,848.398,855.595
2005/5/30,855.612,858.462,842.102,847.634
2005/5/31,855.946,863.198,853.291,856.561
2005/6/1,837.532,857.657,836.04,855.206
2005/6/2,818.379,835.493,812.989,835.467
2005/6/3,818.033,823.86,807.965,816.546
2005/6/6,838.997,839.15,807.784,816.731
2005/6/7,837.282,858.092,835.179,841.579
2005/6/8,905.773,908.829,844.473,848.536
2005/6/9,912.604,925.365,895.036,907.569
2005/6/10,894.556,911.941,889.103,911.941
2005/6/13,892.959,900.18,877.69,894.997
2005/6/14,883.537,905.415,882.862,895.391
2005/6/15,866.834,881.248,865.136,881.208
2005/6/16,879.237,879.493,861.827,866.659
2005/6/17,880.345,888.078,876.038,883.605
2005/6/20,906.255,906.482,872.563,881.623
2005/6/21,896.166,906.306,894.386,906.306
2005/6/22,900.646,901.243,891.926,894.769
2005/6/23,893.572,904.896,892.831,900.059
2005/6/24,898.301,898.67,888.397,892.061
2005/6/27,916.043,920.647,904.209,904.209
2005/6/28,903.716,913.48,901.207,913.48
2005/6/29,898.898,907.571,898.084,906.751
2005/6/30,878.686,897.102,876.884,897.102
2005/7/1,859.494,875.935,858.37,875.935
2005/7/4,855.932,856.1,842.812,855.317
2005/7/5,849.679,856.738,845.361,853.679
2005/7/6,842.556,854.448,838.609,850.253
2005/7/7,844.729,848.022,839.282,841.748
2005/7/8,829.489,842.62,827.229,842.62
2005/7/11,824.097,850.658,822.524,837.863
2005/7/12,851.816,854.286,818.863,821.911
2005/7/13,846.231,851.949,841.858,850.469
2005/7/14,849.59,856.095,843.176,844.94
2005/7/15,841.001,854.604,837.783,849.873
2005/7/18,832.995,840.005,829.679,839.221
2005/7/19,835.608,840.143,829.277,831.501
2005/7/20,842.641,844.712,832.144,835.301
2005/7/21,843.987,843.987,835.757,842.746
2005/7/22,859.693,867.165,842.987,847.541
2005/7/25,856.86,860.951,854.284,858.328
2005/7/26,876.48,880.034,856.189,856.189
2005/7/27,894.012,894.026,876.036,876.942
2005/7/28,890.885,900.997,888.5,893.879
2005/7/29,888.164,892.294,883.383,889.41
2005/8/1,891.607,897.285,885.85,887.718
2005/8/2,903.598,903.648,888.396,892.13
2005/8/3,909.57,919.282,903.76,905.181
2005/8/4,904.15,909.827,901.625,907.42
2005/8/5,923.803,923.808,903.94,904.039
2005/8/8,927.471,933.154,923.573,926.571
2005/8/9,933.089,933.394,919.107,926.973
2005/8/10,940.37,940.37,926.275,933.26
2005/8/11,953.992,953.992,939.386,940.785
2005/8/12,938.316,959.268,933.985,954.719
2005/8/15,954.502,954.502,936.113,937.705
2005/8/16,945.058,959.343,939.916,955.27
2005/8/17,953.012,953.342,930.325,943.405
2005/8/18,920.671,956.841,919.121,954.155
2005/8/19,923.038,927.32,910.083,918.091
2005/8/22,931.673,933.351,919.222,923.108
2005/8/23,923.414,931.809,915.033,931.809
2005/8/24,930.651,935.23,923.558,923.558
2005/8/25,930.118,933.196,920.61,930.975
2005/8/26,928.258,930.325,921.843,930.246
2005/8/29,917.371,928.341,913.767,928.341
2005/8/30,914.88,920.208,912.838,916.086
2005/8/31,927.916,928.212,911.505,915.122
2005/9/1,944.559,944.947,926.06,928.52
2005/9/2,947.871,947.918,941.314,945.978
2005/9/5,952.717,952.985,944.629,949.077
2005/9/6,936.61,956.297,934.972,953.41
2005/9/7,952.758,952.896,932.648,934.991
2005/9/8,955.282,958.867,947.707,954.273
2005/9/9,949.065,959.898,946.021,955.112
2005/9/12,949.506,952.551,945.403,949.779
2005/9/13,963.774,963.921,948.128,949.584
2005/9/14,970.193,970.263,961.64,964.97
2005/9/15,969.598,970.964,965.656,970.58
2005/9/16,967.495,970.37,964.285,969.619
2005/9/19,971.136,971.987,964.263,967.44
2005/9/20,961.919,971.65,957.118,971.379
2005/9/21,944.408,961.374,943.824,961.374
2005/9/22,923.274,942.726,914.232,942.726
2005/9/23,916.154,927.419,914.806,921.51
2005/9/26,918.485,919.65,913.613,915.84
2005/9/27,904.214,921.132,903.387,918.866
2005/9/28,903.719,910.333,901.382,903.328
2005/9/29,915.975,915.975,904.28,904.28
2005/9/30,917.392,918.662,913.452,916.587
2005/10/10,907.321,917.211,906.88,917.211
2005/10/11,919.72,919.796,904.045,906.628
2005/10/12,923.485,926.094,917.377,920.453
2005/10/13,916.499,926.009,916.275,923.426
2005/10/14,904.828,917.89,902.813,916.337
2005/10/17,897.623,903.266,892.359,903.266
2005/10/18,902.366,903.001,895.622,897.366
2005/10/19,898.744,907.876,897.045,902.036
2005/10/20,899.915,900.126,889.569,898.891
2005/10/21,904.414,907.792,897.986,899.645
2005/10/24,906.652,908.453,900.229,905.129
2005/10/25,894.272,905.967,893.609,905.967
2005/10/26,875.82,892.617,873.895,892.617
2005/10/27,875.849,879.668,869.72,873.472
2005/10/28,867.729,880.206,859.692,875.862
2005/10/31,876.282,878.409,866.153,866.618
2005/11/1,872.865,875.956,862.686,875.956
2005/11/2,882.478,884.936,873.393,873.393
2005/11/3,874.575,885.681,872.11,882.189
2005/11/4,878.361,878.361,869.68,873.353
2005/11/7,877.278,877.617,870.082,877.617
2005/11/8,881.524,881.895,870.962,876.432
2005/11/9,879.252,884.942,878.684,881.513
2005/11/10,862.968,878.625,862.091,878.625
2005/11/11,864.79,867.328,857.789,861.221
2005/11/14,862.149,864.246,858.344,864.081
2005/11/15,856.635,867.46,853.859,862.067
2005/11/16,863.119,863.167,847.49,855.449
2005/11/17,862.658,865.791,859,863.077
2005/11/18,882.241,886.582,862.403,862.579
2005/11/21,883.871,886.106,880.3,882.79
2005/11/22,869.617,883.931,869.53,883.931
2005/11/23,876.229,876.816,866.19,868.005
2005/11/24,881.493,885.745,874.879,875.827
2005/11/25,884.105,884.162,877.262,881.248
2005/11/28,880.167,886.743,877.637,883.241
2005/11/29,871.31,879.254,870.564,879.254
2005/11/30,873.825,873.933,866.984,870.452
2005/12/1,873.067,877.312,870.703,873.474
2005/12/2,869.936,875.825,866.374,872.93
2005/12/5,859.61,869.427,858.859,869.427
2005/12/6,866.075,867.187,855.715,858.108
2005/12/7,873.838,873.999,865.017,865.724
2005/12/8,874.056,877.97,870.122,874.132
2005/12/9,887.358,887.568,871.261,873.693
2005/12/12,888.518,890.694,884.256,887.064
2005/12/13,889.101,889.221,880.743,887.996
2005/12/14,898.153,899.011,884.368,888.604
2005/12/15,896.434,904.012,895.168,898.382
2005/12/16,902.561,902.747,894.099,895.827
2005/12/19,902.91,904.472,898.794,902.049
2005/12/20,907.318,907.318,899.662,902.746
2005/12/21,903.144,910.933,902.114,907.053
2005/12/22,908.754,909.061,900.664,902.371
2005/12/23,915.89,915.89,908.514,908.96
2005/12/26,922.378,925.005,916.409,916.668
2005/12/27,919.36,922.439,916.005,922.439
2005/12/28,920.919,920.984,915.116,919.051
2005/12/29,932.031,932.031,921.144,921.144
2005/12/30,923.451,933.999,921.834,933.45
2006/1/4,941.428,941.428,926.412,926.559
2006/1/5,959.134,959.625,942.308,943.85
2006/1/6,970.032,975.628,956.04,961.915
2006/1/9,975.253,976.273,966.053,971.089
2006/1/10,978.154,978.277,964.43,975.282
2006/1/11,973.477,983.39,963.394,977.644
2006/1/12,983.716,984.076,968.538,972.389
2006/1/13,978.809,988.111,973.685,985.039
2006/1/16,961.439,977.886,960.879,977.886
2006/1/17,964.29,965.984,952.234,959.395
2006/1/18,983.622,984.672,963.077,964.16
2006/1/19,991.222,992.272,978.278,985.216
2006/1/20,993.34,994.5,987.06,991.572
2006/1/23,996.162,997.332,989.342,993.744
2006/1/24,999.093,1006.146,993.394,997.791
2006/1/25,1009.597,1009.648,989.514,998.84
2006/2/6,1033.234,1033.354,1012.807,1013.425
2006/2/7,1029.937,1038.501,1019.936,1034.678
2006/2/8,1033.072,1033.399,1022.937,1028.445
2006/2/9,1019.599,1033.192,1017.047,1033.192
2006/2/10,1032.337,1032.598,1018.482,1019.416
2006/2/13,1031.614,1034.642,1021.839,1034.381
2006/2/14,1038.531,1038.81,1030.461,1032.645
2006/2/15,1041.66,1048.344,1038.744,1040.332
2006/2/16,1020.121,1041.665,1019.21,1041.665
2006/2/17,1020.368,1028.574,1015.992,1020.063
2006/2/20,1021.639,1030.052,1020.015,1020.74
2006/2/21,1038.816,1038.937,1014.663,1020.977
2006/2/22,1037.885,1046.45,1036.38,1039.649
2006/2/23,1041.373,1041.592,1029.248,1038.253
2006/2/24,1049.444,1049.688,1041.97,1041.97
2006/2/27,1047.845,1057.223,1045.967,1055.947
2006/2/28,1053.01,1053.72,1033.661,1046.713
2006/3/1,1056.619,1057.693,1049.642,1051.759
2006/3/2,1038.666,1056.053,1034.68,1055.858
2006/3/3,1041.677,1043.422,1029.561,1037.988
2006/3/6,1038.873,1044.417,1036.108,1041.75
2006/3/7,1014.973,1037.976,1013.142,1037.928
2006/3/8,1009.271,1014.965,999.931,1012.578
2006/3/9,1004.344,1010.91,1002.196,1006.965
2006/3/10,1008.897,1011.762,1004.688,1004.747
2006/3/13,1019.864,1020.876,1008.513,1008.803
2006/3/14,1018.272,1021.651,1012.112,1020.468
2006/3/15,1028.958,1028.965,1017.081,1018.154
2006/3/16,1027.616,1029.805,1025.523,1028.96
2006/3/17,1024.015,1029.559,1021.081,1027.637
2006/3/20,1037.659,1037.908,1019.647,1024.502
2006/3/21,1040.757,1047.051,1036.235,1037.949
2006/3/22,1047.666,1047.939,1036.706,1041.138
2006/3/23,1048.537,1049.325,1042.825,1047.349
2006/3/24,1042.601,1051.757,1041.231,1049.122
2006/3/27,1050.707,1050.707,1037.076,1042.629
2006/3/28,1055.982,1056.516,1048.636,1050.068
2006/3/29,1065.294,1074.038,1057.678,1058.738
2006/3/30,1055.634,1067.99,1055.137,1065.843
2006/3/31,1061.088,1061.473,1050.222,1053.854
2006/4/3,1079.322,1079.366,1061.962,1061.962
2006/4/4,1089.371,1089.371,1076.198,1080.857
2006/4/5,1099.97,1100.558,1089.549,1091.175
2006/4/6,1103.237,1109.683,1097.316,1102.543
2006/4/7,1103.154,1105.104,1091.894,1102.944
2006/4/10,1117.91,1118.082,1100.69,1104.321
2006/4/11,1123.308,1126.089,1112.007,1120.163
2006/4/12,1117.073,1123.782,1116.149,1123.782
2006/4/13,1093.925,1122.394,1093.508,1116.837
2006/4/14,1118.607,1118.665,1091.673,1091.689
2006/4/17,1124.414,1129.154,1114.527,1120.186
2006/4/18,1131.281,1135.448,1119.271,1127.506
2006/4/19,1138.241,1140.407,1125.204,1135.614
2006/4/20,1134.381,1142.538,1127.09,1139.642
2006/4/21,1149.158,1152.888,1127.648,1133.205
2006/4/24,1142.698,1160.579,1135.751,1156.908
2006/4/25,1141.93,1149.544,1123.099,1139.495
2006/4/26,1155.726,1162.021,1142.074,1142.902
2006/4/27,1155.268,1159.898,1145.26,1157.379
2006/4/28,1172.347,1173.88,1133.193,1143.587
2006/5/8,1218.445,1218.859,1179.581,1179.581
2006/5/9,1251.611,1252.759,1222.679,1226.315
2006/5/10,1265.933,1273.684,1243.472,1257.984
2006/5/11,1255.035,1294.868,1254.348,1267.219
2006/5/12,1296.257,1296.379,1252.677,1255.234
2006/5/15,1352.155,1352.412,1301.797,1312.137
2006/5/16,1331.127,1387.397,1322.136,1368.134
2006/5/17,1335.523,1356.132,1306.871,1331.686
2006/5/18,1331.201,1340.523,1301.109,1322.652
2006/5/19,1366.097,1371.222,1329.317,1334.069
2006/5/22,1373.674,1387.571,1360.348,1366.316
2006/5/23,1317.654,1365.1,1316.549,1365.1
2006/5/24,1308.242,1351.308,1277.332,1325.683
2006/5/25,1307.697,1316.475,1285.728,1304.695
2006/5/26,1331.02,1331.452,1309.46,1312.236
2006/5/29,1366.292,1366.843,1330.628,1339.896
2006/5/30,1378.756,1384.684,1360.548,1375.298
